year,PheWAS_code,PheWAS_name,total_burden_in_million,publication,trial,ROI
2002,523.32,Chronic periodontitis,73435.39063,373,5,0.002983315
2002,504.1,Idiopathic fibrosing alveolitis,299384.2813,261,2,0.176624626
2002,706.2,Sebaceous cyst,5220543,84,0,33538.75391
2002,145.5,Cancer of the mouth floor,139563.4688,588,1,0.033906579
2002,580,Nephritis; nephrosis; renal sclerosis,9955.594727,535,5,3.82E-05
2002,800.3,Fracture of tibia and fibula,2859635.5,195,1,42.92296219
2002,696.3,Pityriasis,217462.0625,724,5,0.013478179
2002,608,Other disorders of male genital organs,1435630.625,139,2,7.625878811
2002,242.2,Toxic multinodular goiter,120827.6328,283,0,5.333069801
2002,523.31,Acute periodontitis,127004.2109,0,0,166756.5
2002,590,pyelonephritis,1654443.25,74,0,3823.489258
2002,350.3,Lack of coordination,1144554.125,138,1,9.715994835
2002,535,Gastritis and duodenitis,75544.05469,276,0,2.137579679
2002,323,Encephalitis,354030.6875,645,16,0.012547885
2002,535.1,Acute gastritis,2281220.75,276,0,1949.199585
2002,528.12,Oral aphthae,201858.6719,44,0,95.71721649
2002,271.3,Intestinal disaccharidase deficiencies and disaccharide malabsorption,197001.2656,201,8,0.024919214
2002,747.2,Congenital anomalies of peripheral vascular system,1067255.625,1,0,116590.2031
2002,614.51,Cervicitis and endocervicitis,1857767.875,31,0,11506.08691
2002,366.2,Senile cataract,17648252,487,6,110.0113602
2002,340.1,Migrain with aura,1141134.875,59,0,2281.365723
2002,81,Infection/inflammation of internal prosthetic device; implant; and graft,2563005.25,824,17,0.48451668
2002,270.1,Disturbances of amino-acid transport,140179.5313,176,4,0.028782865
2002,561.2,Flatulence,667609.9375,20,0,2302.740479
2002,512.3,Abnormal chest sounds,173551.4844,0,0,311388.9375
2002,704,Diseases of hair and hair follicles,53595.24219,775,5,0.000764811
2002,765,Cervical radiculitis,6090436,13,0,294758.2188
2002,370.2,Superficial keratitis,422996.7188,158,1,1.159083247
2002,525.2,Atrophy of edentulous alveolar ridge,53890.03516,93,0,3.228002071
2002,272.9,Unspecified disorder of lipoid metabolism,940160.8125,0,0,9137993
2002,736.6,Unequal leg length (acquired),186515.1719,34,0,105.7470551
2002,710.12,Chronic osteomyelitis,529674.5625,108,5,0.535997927
2002,531,Peptic ulcer (excl. esophageal),19761.96875,696,22,2.64E-05
2002,222,Benign neoplasm of male genital organs,302295.5625,3222,94,0.000311896
2002,530.14,Reflux esophagitis,3855436.25,74,0,20763.62305
2002,303.3,Psychogenic disorder,113264.7969,94,0,14.10789871
2002,272.1,Hyperlipidemia,17032986,696,5,86.01512909
2002,656.3,Endocrine and metabolic disturbances of fetus and newborn,320956.0938,216,3,0.163793802
2002,191.1,Cancer of brain and nervous system,418761.0938,448,47,0.008607979
2002,202.21,Nodular lymphoma,1226332.875,155,6,1.668895125
2002,374.1,Ectropion or entropion,446161.375,23,0,894.362915
2002,377.1,Optic atrophy,404197.8438,28,0,603.0056763
2002,676,Other disorders of the breast associated with childbirth and disorders of lactation,65212.87891,18,0,24.41178513
2002,597,Other disorders of urethra and urinary tract,369819.625,63,0,224.3969269
2002,751.2,Congenital anomalies of urinary system,181457.1719,37,0,91.97625732
2002,614,Inflammatory diseases of female pelvic organs,34294.02344,74,1,0.016265659
2002,907,Injuries to the nervous system,908732.3125,1370,4,0.15539974
2002,594.3,Calculus of ureter,8649629,0,1,7658084.5
2002,110.13,Dermatophytosis of the body,765414.8125,48,1,12.49071217
2002,442,Other aneurysm,113230.0313,213,13,0.004782913
2002,800.4,Fracture of patella,922366.8125,340,0,258.6795959
2002,567,Peritonitis and retroperitoneal infections,593327.5625,637,0,57.13330078
2002,726,Peripheral enthesopathies and allied syndromes,14352336,50,2,2118.550537
2002,574.1,Cholelithiasis,4137790.25,126,1,139.0775604
2002,686.1,Carbuncle and furuncle,343252,7,0,1737.619385
2002,381.2,Eustachian tube disorders,1846212.875,111,1,31.42871284
2002,290.13,Senile dementia,328411.5,2495,23,0.001942202
2002,571.81,Portal hypertension,123290.3594,225,3,0.023202589
2002,561,Symptoms involving digestive system,2091644.125,210,1,21.32361412
2002,599.4,Urinary incontinence,2247489.5,0,3,173490.3594
2002,555,Inflammatory bowel disease and other gastroenteritis and colitis,45645.55078,95,0,2.267117977
2002,362.6,Peripheral retinal degenerations,511512.75,155,0,174.5017395
2002,275.1,Disorders of iron metabolism,656860.6875,19,0,2346.447998
2002,555.1,Regional enteritis,6545290,655,24,2.816204548
2002,626.14,Irregular menstrual bleeding,1039858.938,79,2,7.039102077
2002,300.9,Posttraumatic stress disorder,3192169.75,736,19,0.752926648
2002,613,Other nonmalignant breast conditions,49860.56641,522,2,0.002449549
2002,636.1,Threatened premature labor,2399085.75,383,1,15.38177967
2002,742.8,Articular cartilage disorder,560574.75,60,0,541.3647461
2002,634.3,Ectopic pregnancy,1090233.875,165,0,744.6900635
2002,447,Other disorders of arteries and arterioles,309454.3125,557,8,0.022189327
2002,260.7,Polyphagia,44370.31641,43,0,4.732189655
2002,255.3,Adrenogenital disorders,99445.25781,0,0,102238.5469
2002,645,Late pregnancy and failed induction,3207794,24,2,220.4302673
2002,327.32,Obstructive sleep apnea,31.23539352,348,2,1.44E-09
2002,300.13,Phobia,153154.7656,174,7,0.019879952
2002,611.3,Lump or mass in breast,10454045,472,2,119.0880203
2002,870.6,Open wound of neck,115349.5156,0,0,137555.5313
2002,500.1,Extrinsic allergic alveolitis,54578.90234,88,0,3.499162436
2002,509.1,Respiratory failure,2943503.5,5007,17,0.10517025
2002,446.2,Acute febrile mucocutaneous lymph node syndrome (Kawasaki disease),118761.4531,111,2,0.065349057
2002,313,Pervasive developmental disorders,793349.9375,89,1,7.23795557
2002,288,Diseases of white blood cells,667179.5625,76,1,5.994319439
2002,526.5,Inflammatory conditions of jaw,170510.8906,12,0,250.2693787
2002,270,Disorders of protein plasma/amino-acid transport and metabolism,1620.089111,34,0,0.007978435
2002,276.41,Acidosis,129648.5703,191,2,0.045261592
2002,952,Spinal cord injury without evidence of spinal bone injury,354924.75,2102,18,0.003440097
2002,378.5,Paralytic strabismus,236203.9219,286,0,20.1669178
2002,260.1,Cachexia,50134.01953,112,3,0.007707052
2002,261.1,Vitamin A deficiency,7551.345215,119,0,0.04953495
2002,279.1,Immunity deficiency,750864.375,175,19,0.175196156
2002,698,Pruritus and related conditions,640467.8125,194,1,2.164191484
2002,528.11,Stomatitis and mucositis (ulcerative),261956.625,0,2,3529.468018
2002,599.2,Retention of urine,1424369.5,128,2,8.151770592
2002,256,Ovarian dysfunction,629737.1875,85,2,2.399380922
2002,190,Cancer of eye,388868.7188,427,0,36.6112442
2002,958,Certain early complications of trauma or procedure,452787.4063,319,1,0.657823682
2002,250.2,Type 2 diabetes,21598192,2642,77,2.370280266
2002,665,Obstetrical/birth trauma,12920501,1372,4,31.36920738
2002,495,Asthma,16741732,3730,103,0.754150212
2002,300.8,Acute reaction to stress,799804.25,49,1,13.36004448
2002,550.1,Inguinal hernia,13311985,234,1,775.1333008
2002,204.4,Multiple myeloma,3788576.75,1015,65,0.224878639
2002,371.21,Allergic conjunctivitis,1334661.375,95,0,1938.292725
2002,340,Migraine,7124624,570,7,13.13317871
2002,189.1,Cancer of kidney and renal pelvis,47398.92578,1022,28,8.11E-05
2002,711.1,Pyogenic arthritis,451636.1875,127,0,166.0298157
2002,701.5,Abnormal granulation tissue,362777.0938,757,5,0.03587459
2002,349,Other and unspecified disorders of the nervous system,703842.4375,990,23,0.022482324
2002,317,Alcohol-related disorders,3822875.75,2013,17,0.441241801
2002,255,Disorders of adrenal glands,2228.702637,67,0,0.007663217
2002,564,Functional digestive disorders,961628.375,615,8,0.194064602
2002,818.2,Subarachnoid hemorrhage (injury),263250.1563,371,6,0.03213096
2002,626.2,Dysmenorrhea,2079954,50,1,88.54738617
2002,790,Nonspecific findings on examination of blood,310205.9063,0,0,994825
2002,710.2,Periostitis,62023.33594,8,0,49.65057373
2002,170.1,Bone cancer,1055769.75,1172,4,0.245193645
2002,636.8,Cervical incompetence,708916.875,11,0,4718.998047
2002,430.2,Intracerebral hemorrhage,768064.625,416,2,0.729360521
2002,625.1,Dyspareunia,441916.75,37,0,545.5170898
2002,610,Benign mammary dysplasias,16371.80566,48,0,0.577175617
2002,523.1,Gingivitis,92315.82813,259,0,3.40159297
2002,201,Hodgkin's disease,2793160.5,430,12,1.56176877
2002,426.31,Right bundle branch block,174866.5938,164,0,19.27480316
2002,531.5,Gastrojejunal ulcer,53318.39453,253,2,0.00577919
2002,411.41,Aneurysm and dissection of heart,107747,193,2,0.030937204
2002,303.1,Dissociative disorder,153440.1563,159,3,0.050855007
2002,300.1,Anxiety disorder,6086126,476,21,3.829007864
2002,287.31,Primary thrombocytopenia,1107775.5,22,1,57.07009888
2002,458,Hypotension,105594.875,532,9,0.002404848
2002,444.5,Atheroembolism,1433.241211,24,0,0.0088449
2002,476,Allergic rhinitis,22826006,211,12,212.5496216
2002,272,Disorders of lipoid metabolism,83231.38281,0,0,71617.76563
2002,531.3,Duodenal ulcer,403456.7813,253,2,0.330907702
2002,961.1,Sulfonamides,1727.898804,946,1,3.23E-06
2002,353,Nerve root and plexus disorders,197172.9063,162,1,0.245627955
2002,430,Intracranial hemorrhage,233706.0469,113,1,0.494707108
2002,332,Parkinson's disease,994375.9375,1308,29,0.026939465
2002,535.6,Duodenitis,568802.4375,12,0,2785.008057
2002,597.1,Urethral stricture (not specified as infectious),1153803.75,62,1,21.97492218
2002,479,Other upper respiratory disease,4222529.5,1515,6,2.024426222
2002,426.8,Other cardiac conduction disorders,164369.2031,275,0,10.15637779
2002,930,Allergic reaction to food,938999.25,299,3,1.012802362
2002,561.1,Diarrhea,4872979,15,1,1619.323242
2002,988,Toxic effect of noxious substances eaten as food,26196.51172,25,0,2.836741447
2002,747,Cardiac and circulatory congenital anomalies,198053.8438,76,0,53.35097122
2002,41.21,Rheumatic fever / chorea,66308.53125,188,1,0.023937736
2002,531.2,Gastric ulcer,886756.5,253,2,1.598532677
2002,610.4,Benign neoplasm of breast,3037693.5,6117,161,0.009685955
2002,275.53,Disorders of phosphorus metabolism,28456.9082,7,0,11.94273758
2002,301.2,Antisocial/borderline personality disorder,182381.1406,261,4,0.032855254
2002,747.11,Cardiac shunt/ heart septal defect,2377445.75,811,3,2.393728971
2002,211,Benign neoplasm of other parts of digestive system,1468937.25,2711,64,0.012855057
2002,575.2,Obstruction of bile duct,575277.5625,302,1,1.121653438
2002,455,Hemorrhoids,8424398,406,7,25.77920341
2002,984,Toxic effect of lead and its compounds (including fumes),60007.13281,154,1,0.023932165
2002,274.1,Gout,920505,69,3,4.217161655
2002,428.2,Heart failure NOS,1019649.875,2034,39,0.013546268
2002,355,Complex regional/central pain syndrome,854847.1875,56,1,13.35477543
2002,695.41,Lupus erythematosus,163634.1719,35,0,79.0683136
2002,758,Chromosomal anomalies and genetic disorders,208331.1094,274,2,0.081468977
2002,253,Disorders of the pituitary gland and its hypothalamic control,667112.3125,61,0,754.1251221
2002,1001,Foreign body injury,3014798.25,593,0,1584.532227
2002,912,Insect bite,1209776.25,99,1,15.13060379
2002,136,Other infectious and parasitic diseases,528927.625,978,3,0.098249249
2002,117.3,Blastomycotic infection,7414.053223,68,0,0.083557442
2002,375.2,Epiphora,207861.5938,59,0,75.69539642
2002,735.1,Flat foot,235297.7344,24,0,238.3909912
2002,592.3,Urethral stricture due to infecton,58784.27344,62,1,0.057040818
2002,446.5,Giant cell arteritis,111284.7969,111,1,0.114191748
2002,749.1,Cleft palate,445606.875,304,1,0.668560982
2002,526.3,Anomalies of jaw size/symmetry,556265.4375,27,1,11.72640133
2002,276.11,Hyperosmolality and/or hypernatremia,88549.54688,30,0,27.0117836
2002,615,Endometriosis,5857699.5,400,4,22.11492538
2002,343,Infantile cerebral palsy,2208093.5,402,6,2.086267948
2002,594.1,Calculus of kidney,12217403,0,0,1543136384
2002,770,Myalgia and myositis unspecified,5233744.5,116,2,121.4451141
2002,367.4,Presbyopia,1769283.75,31,0,10436.13672
2002,571.8,Liver abscess and sequelae of chronic liver disease,496083.0625,166,4,0.382187694
2002,702.2,Seborrheic keratosis,3374750.5,22,0,53494.58594
2002,245.2,Chronic lymphocytic thyroiditis,571495.75,0,0,3376545
2002,258,Iatrogenic endocrine disorders,213292,126,1,0.369546682
2002,361.2,Retinoschisis and retinal cysts,50772.71875,8,0,33.27169037
2002,283.2,Non-autoimmune hemolytic anemias,24701.77344,262,0,0.240760326
2002,580.32,Nephritis and nephropathy with pathological lesion,213822.1094,1130,33,0.001267138
2002,364.1,Corneal opacity,302443.5,40,0,236.3559418
2002,260.5,Abnormal loss of weight and underweight,293728.8125,77,0,115.8223877
2002,623,Hypertrophy of female genital organs,463917.7813,333,5,0.133362457
2002,687.1,Rash and other nonspecific skin eruption,3281531.75,130,0,8562.941406
2002,973,Poisoning by agents primarily affecting the gastrointestinal system,9036.150391,946,1,8.83E-05
2002,735.2,Acquired toe deformities,411925.25,53,1,3.276455164
2002,295.2,Paranoid disorders,199962.9219,86,0,48.06141663
2002,803.21,Colles' fracture,1102786.875,14,0,8974.113281
2002,199,Neoplasm of uncertain behavior,5386979.5,7900,295,0.012872795
2002,446.1,Thromboangiitis obliterans,22580.0918,24,0,2.195359945
2002,270.32,Paraproteinemia,318202.4375,99,1,1.046774507
2002,713,Arthropathy associated with other disorders classified elsewhere,32641.78906,95,0,1.159378171
2002,134,Helminthiases,45163.32813,906,1,0.002304433
2002,433,Cerebrovascular disease,477128.1563,475,6,0.082440257
2002,274.11,Gouty arthropathy,569576.8125,69,4,1.21197772
2002,285.8,Hemoglobinuria,44700.48438,57,4,0.009035988
2002,446.9,Arteritis NOS,414268.3125,308,3,0.191372111
2002,1006,Crushing injury,343618.0313,400,0,30.51599884
2002,377.3,Optic neuritis/neuropathy,577881.4375,308,2,0.557651877
2002,528.3,Cellulitis and abscess of oral soft tissues,133411.1094,322,0,5.714274883
2002,282.8,Other hemoglobinopathies,451853.6563,74,3,0.947513103
2002,686.4,Pyogenic granuloma,333702.25,286,2,0.200256914
2002,371.3,Inflammation of eyelids,2703774.75,319,0,2369.099121
2002,716,Other arthropathies,2019802.125,1367,50,0.061692968
2002,722.1,Displacement of intervertebral disc,22300772,317,2,806.8954468
2002,54,Herpes simplex,1079630.75,711,2,0.843189538
2002,601.1,Prostatitis,660548.25,101,0,446.5717468
2002,716.9,Arthropathy NOS,1931246.125,221,3,5.796199322
2002,300.3,Obsessive-compulsive disorders,1727939.375,256,10,1.204515815
2002,697,Sarcoidosis,738735.375,219,0,257.6086121
2002,465.4,Acute laryngitis and tracheitis,772863.25,15,0,4114.064941
2002,362.7,Hereditary retinal dystrophies,115041.4844,169,4,0.02018825
2002,333.3,Tics and choreas,72010.35938,537,5,0.001992583
2002,960,Poisoning by antibiotics,9477.026367,946,1,9.72E-05
2002,695.8,Other specified erythematous conditions,278243.6875,36,1,2.200659037
2002,313.3,Autism,1056876,92,0,1255.045776
2002,389.5,Disorders of acoustic nerve,312506.625,190,1,0.526098669
2002,427.11,Paroxysmal supraventricular tachycardia,2201673.75,103,0,4864.891113
2002,153,Colorectal cancer,275239.6563,1929,69,0.000588331
2002,592,Cystitis and urethritis,31142.52539,85,1,0.011677848
2002,145.4,Cancer of the gums,43633.28906,46,0,4.277895927
2002,281.1,Megaloblastic anemia,9325.576172,20,0,0.449314833
2002,198,Secondary malignant neoplasm,1717159.125,8756,253,0.001376017
2002,669,Complications of labor and delivery NEC,3608817,272,1,49.00833893
2002,807,Fracture of ribs,865138.75,33,0,2344.080811
2002,706.1,Acne,9518001,1,1,91811.125
2002,241.2,Nontoxic multinodular goiter,999684.9375,122,1,8.384091377
2002,288.3,Eosinophilia,60553.00391,264,1,0.014215959
2002,220,Benign neoplasm of ovary,1623989.125,103,0,2646.874512
2002,739,Contracture of joint,713367.625,0,0,5261060.5
2002,223,Benign neoplasm of kidney and other urinary organs,280016.0938,998,15,0.005411241
2002,426.32,Left bundle branch block,190120.2031,164,0,22.78414345
2002,333.4,Torsion dystonia,590391.4375,658,13,0.042093672
2002,306.1,Mental disorders durring/after pregnancy,196775.3125,136,2,0.146426901
2002,557.1,Celiac or tropical sprue,27681.75391,3,0,26.31887054
2002,200,Myeloproliferative disease,1228262.375,1138,77,0.017796541
2002,496.1,Emphysema,875167.4375,133,4,1.484568357
2002,941,Adverse reaction to serum or vaccine,68304.85938,946,1,0.005048155
2002,872,Traumatic amputation,2054335.875,65,0,6711.339844
2002,264.2,Failure to thrive,527919.1875,61,2,2.34954834
2002,499,Cystic fibrosis,1495775.875,949,2,1.212586522
2002,575.1,Cholangitis,302541.5625,85,1,1.102110744
2002,198.6,Secondary malignancy of bone,2263227.5,5,0,105697.625
2002,474.1,Acute tonsillitis,2594122.5,68,1,101.2822571
2002,773,Pain in limb,11370572,2919,2,22.781353
2002,324,Other CNS infection and poliomyelitis,489926.4063,410,3,0.201069981
2002,292.3,Memory loss,7.559340954,456,5,2.59E-11
2002,261.4,Vitamin D deficiency,16239.51953,104,0,0.262130648
2002,530.11,GERD,9964160,716,12,11.93619061
2002,649.1,Diabetes or abnormal glucose tolerance complicating pregnancy,1635168.25,172,4,4.007497787
2002,442.11,Abdominal aortic aneurysm,1402804.375,578,5,0.702534497
2002,350.1,Abnormal involuntary movements,870809,16,2,24.36155319
2002,279.8,Other specified disorders involving the immune mechanism,35007.91797,62,0,2.043230534
2002,747.12,Valvular heart disease/ heart chambers,1376308,447,2,2.179538488
2002,305.21,Anorexia nervosa,551283.5625,270,6,0.19361645
2002,442.8,Aneurysm of other specified artery,216821.0313,213,13,0.017537674
2002,636,Early or threatened labor; hemorrhage in early pregnancy,1053958.375,383,1,2.968670368
2002,427.6,Premature beats,878128.25,69,1,11.43744469
2002,636.3,Hemorrhage in early pregnancy,1939146.125,219,1,17.57447243
